analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_nom_quantile_upper,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_npa_standard_deviation,folder,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_change_cost,analizo_noa_quantile_min,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_loc_sum,analizo_noa_quantile_max,analizo_dit_standard_deviation,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_quantile_ninety_five,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,type,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,analizo_anpm_sum,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,analizo_acc_quantile_max,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_amloc_kurtosis,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,analizo_anpm_quantile_median,analizo_accm_mean,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_loc_mean,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_npm_quantile_upper,analizo_amloc_mode,analizo_loc_standard_deviation,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
1.2615485641,0.3445209796,0.5597146229,2.25,4,2,0.5,1,3.4107142857,6.125,5,1.3696988781,288,76,4,None,9.25,-0.182119186,0,1,0,0.3463231862,0.2142857143,0.4629100499,tucagent,1.1877349392,5,3,2.4222034883,0,0.9698281125,None,5.46875,1.3571428571,12.2642045925,1.1875,1.4107142857,1.6587301587,3.85,46,1,5.5535714286,0.9435943886,234,1.5,6,4,26.5,2.4714285714,1.8717513219,38,0.3333333333,7.5,4,5,0.625,3.9881345469,56,0.5,1.375,5.5,4.1428571429,3,2,319,0.48,1,2,5,8,-0.3961414791,0.25,-1.961649411,15,1,0.25,1,150.410714286,1.3571428571,13,2.3385358667,8.875,11,1,802,38,0.5175491695,0.7575396825,9.5,0,1,1.875,36,5.875,0,0.6356377093,0,-0.9105729755,6.5,0.2321428571,6.1401558114,0.2678571429,47,0,0,2.25,10,8,1.5,0.02576,4,1.3066124473,3.5,0,1.1428571429,0.5166666667,2.4748737342,1,738.5,76,0.1186947054,18.2103174603,319,3.7796447301,-2.24,5,0.6344631205,16.75,0,3,16,14,y2017,8,1.0690449677,6.0603174603,47.5,139.75,1,143,3.625,1,1.8468119248,4,26.5,0.25,-2.0690931169,0,1,1.4401645997,3,0,0.5,0.7071428571,2.2762896825,-0.3595634046,0,1,36.25,143,0,2,0,71,1.9757307361,0,100.25,2,1.8760750167,8,7,7.25,None,117.022281151,4,47.7493455453,0.5287902002,6,27.1753564834,14,4.1428571429,1,1,-0.6440611887,2280,11.9176587302,1.625,0,95.3412698413,6,23.1142857143,0,0,1,802,None,1.1747541961,0,0.8212494175,0.8889724405,5,1.4142135624,10.4973070159,21,5,5,56,3,2.3566016695,14.2857142857,1.6162440713,13694.2142857,2.6666666667,29.25,1,14,5.9444444444,10,110.193454586
1.5347920849,1.3294639349,1.7419974284,5,2,2.5,0,2,2.8233618234,40.2592592593,2,1.0231085397,628,110,2,16,8.5,7.204800326,0,1,10.6704,12.4546283719,0.2849002849,0.5337605127,Southampton,1.4675987714,9,0,1.9410229948,0,0.8673059474,9,0.357768595,3.3333333333,4.2870639579,1,2.1538461539,1.3333333333,3,16.5,1,11.9686609687,2.3100659923,546,2,18,3,21.25,1.4641898875,-0.1903571429,12,0,4,2.5,26,0.962962963,8.3967451728,177,0.4444444444,1.1481481482,3,5.1071428571,2,4,775,0.15,0,0,0,1,-0.0749867572,1,3.3490593418,94,1,0.1481481481,2.7777777778,18.3789173789,5.2,36,1.3798539759,3.0740740741,31,1,2105,17,1.2854655392,1.6712401617,6.5,0,5,3.4814814815,23.2592592593,4.2592592593,0,1.474916006,0,5.0073161729,3,0.0512820513,3.6762762449,1.6524216524,115,0,0,2,12,27,1,4.5783545957,4,3.4594780395,3,8.25,0.5641025641,0.5416666667,6.3450184601,2,810.717948718,114,1.7674743541,47.3723522854,467,6.5004930779,3.3738988109,5,1.0157237814,9,4,1,79,28,y2010,17,0.7510676162,45.1234843659,21,44.5,4,175,2.1666666667,1,1.6802862326,5,27.6785714286,0,1.4139000483,0,1,3.4472388951,1,0,0,1.1666666667,1.7545315661,0.0169189174,0,0,17,147,0,2.9259259259,0,83,2.9420970427,0,77.962962963,5.4558404558,1.0467510841,27,6.5555555556,5.5,3,167.873689119,12,42.1650535146,0.7249023611,25,28.4731092211,23,3.7826086957,0,2.7777777778,1.8338183895,1777.89173789,7.7040411011,1.3333333333,0,208.009109731,4,9.5416666667,0,0,1,2105,3,2.7440607005,0,1.7780865326,2.0900617655,6,2.3357740592,7.1104466288,9,9,1,177,2,3.4595752584,42.2564102564,1.3870489251,28181.5754986,1,20.2222222222,0,8,4,11,50.5584512603
0,0,0,4,None,0,0,0,0,0,13,0,89,None,6,None,9,0,0,4,0,0,0,0,AgentK,0,4,6,0,None,0,None,0,None,0,4,0,4,24.8888888889,89,None,0,0,41,4,None,None,None,0,0,None,0.2222222222,13,9,1,1,0,9,0,0,6,4,0,0,224,1,13,13,None,224,0,0,0,0,1,0,None,0,0.2222222222,0,0,13,0,4,224,13,0,0.2222222222,41,0,1,0,89,6,1,0,1,0,89,1,0,0,6,None,0,0,6,1,0,0,None,0,0,0,0,0.2222222222,0,None,0,41,0,4,None,0,0,None,0,224,0,9,4,9,y2010,1,0,0.2222222222,224,224,None,89,4,1,0,0,24.8888888889,0,0,0,4,0,89,0,0,0.2222222222,4,0,0,None,41,None,None,4,0,13,0,0,224,0,0,1,9,6,None,0,0,0,0,0,0,None,None,0,0.2222222222,0,0,24.8888888889,0,0,24.8888888889,9,24.8888888889,0,None,None,224,None,0,0,0,0,0,0,0,41,None,41,9,None,0,0,0,0,24.8888888889,41,None,89,24.8888888889,None,0
0,0,0,6,None,0,6,0,0,0,26,0,160,None,7,None,23,0,0,6,0,0,0,0,Nozomi,0,6,7,0,None,0,None,0,None,0,7.1739130435,0,7.1739130435,45.8260869565,160,None,0,0,119,6,None,None,None,0,0,None,1.2173913044,26,23,1,1,0,23,0,1,7,7.1739130435,0,0,1054,1,26,26,None,1054,0,0,0,6,1,0,None,0,1.2173913044,0,0,26,1,6,1054,26,0,1.2173913044,119,6,1,6,160,7,1,0,1,0,160,1,0,0,7,None,6,1,7,1,0,0,None,0,6,0,0,1.2173913044,0,None,0,119,0,7.1739130435,None,0,0,None,0,1054,0,23,6,23,y2010,1,0,1.2173913044,1054,1054,None,160,7.1739130435,1,0,0,45.8260869565,0,0,0,7.1739130435,0,160,0,1,1.2173913044,7.1739130435,0,0,None,119,None,None,6,1,26,0,0,1054,0,0,1,23,7,None,0,0,0,0,6,0,None,None,0,1.2173913044,0,0,45.8260869565,0,0,45.8260869565,23,45.8260869565,1,None,None,1054,None,0,0,0,0,1,0,0,119,None,119,23,None,0,0,0,0,45.8260869565,119,None,160,45.8260869565,None,0
0,0.7660323463,0,4.25,None,0.75,2.5,0,0.5,12.5,10,1.1195857369,151,60,5.75,None,10,0,0,2,0,0,0,0,Yushu,0.7071067812,5,4,0,None,0,None,0,1.5,12.7279220614,4.1458333333,0.5,4.5416666667,22.5,85.75,None,24.5,0,67,3.5,5,None,25.5,0,0,19,0.4166666667,14.5,6,1,0.5,0,16,0,0.5,7.5,5.3333333333,0,0,306,0.75,1,5.5,None,86,0,0,0,5,0.5,0,None,162,1.5,1,0,10,1,2.75,392,19,0.7071067812,0.9583333333,20.25,1.25,1,2.5,75.5,7.5,0.25,0,0,0,65.25,0.5,0,0.5,15,0,0,0.75,11,2,0.5,0,1,0,3.75,0,0,0.6875,3.5355339059,0,1404.5,60,0.5868055556,9.0833333333,306,5.6568542495,0,1,0,141,0,4,7,12,y2010,2,0,1.9166666667,196,251,1,96,4.9375,0.75,0.7071067812,1,25.5,0,0,0,3.75,0,55,0,0.5,0.9583333333,4.5416666667,0,0,None,46.75,96,0,3.5,0,20,0,0,196,4.5,1.2534722222,2,8,9.25,None,155.563491861,0,28.9913780286,0,5,37.4766594029,12,5.3333333333,0.25,1.2291666667,0,840.5,23.5,0.5,0,47,8,24.5,0.25,None,None,392,None,0,0,0,0,1,2.1213203436,2.8284271248,33.5,5,7,16,0,4.9497474683,32,0,24200,21.5,33.5,None,75.5,23.5,11,8
1.5183177625,0.6706617177,1.9535574005,3.5,2,2,1,0,1.8,21.4181818182,3,0.993428211,197,40,2.5,2,10.5,-1.5732115752,0,1,0,-1.1568548792,0,0,AgentSmith,1.3751033019,7,2,-0.2781392324,0,0.9323308876,2,2.037037037,2.5,1.747725795,1,1.8909090909,1.6666666667,4.2777777778,22,1,22.0727272727,2.2397667074,206,2,15,2,23.8333333333,0.4349295054,0.0813609467,5,0.125,3.5,2.5,4,0.3636363636,1.2514822629,76,0.1818181818,1,4,4.3333333333,1,0,143,0.21,0,1.5,3,2,-1.4318026375,0,4.5570461858,30,0,0,1,3.0545454546,2.5,12,1.9227181263,2.6363636364,11,1,630,5,0.5045249791,1.0543151293,4,0,1,2.7272727273,17.9090909091,6.5454545455,0,1.7796328194,0,5.1518753549,6.5,0.1090909091,-0.8281958617,0.2545454545,72,0,0,1,14,11,0,-1.4520474138,4,0.4623068897,3,2,0.1636363636,0.735042735,4.6279781566,0,200.218181818,40,0.4497871396,19.2080891331,143,4.5924839783,-1.9642857143,4,0.5905074722,12,1,2,29,14,y2010,9,0.4045199175,11.5974664225,52,94,1,59,2.0375,1,1.3416407865,4,23.8333333333,0,4.1538004405,0,1,0,1,0,1,0.8,1.7461899212,1.2719095941,0,0,29.5,59,0,2.6363636364,0,29,1.4253075201,0,57.2727272727,4.2545454546,0.9868996104,11,6.9090909091,10.5,1,50.0980856103,2,18.796034398,1.1657464129,15,14.1498474132,14,4.3333333333,0,1.1666666667,0.6606874726,353.290909091,7.4935869686,1.0909090909,0,82.4294566545,6,9.8923076923,0,0,2,630,1,0.0252538024,0,1.6049382716,0.3817456801,4,2.0626549529,6.3833666968,21,7,2,76,1,4.6981621165,21.0909090909,1.2665887762,2509.81818182,1,18.7272727273,0,9,5.1666666667,14,40.7473703861
1.0284158775,0.5191722627,0.9083069818,1.75,4,2,0,0,2.6964285714,12.6964285714,2,1.9401336924,403,43,3.75,5,7,-0.9546934968,0,1,0,0.2201842216,0,0,AgentFSEGA,1.3887301497,5,2,0.8450356855,0,1.120128022,17,5.46875,1.9,2.8753881726,1.1875,1.9285714286,1.5833333333,5.3125,55.25,1,2.5,1.8847900843,140,1,10,4,39.2,0.7245296259,1.1061728395,8,0.3636363636,5.5,3.75,10,1.25,0.1137603438,44,0.5,1.125,4,5.5454545455,3,0,392,0.3,1,1,1,7,0.2925714286,0.25,-1.1504599084,17,1,0,None,8.2678571429,1.9,10,2.3385358667,3.375,9,1,860,8,0.7071067812,0.9392045455,5.75,0,2,2.125,50.375,4.25,1,1.3637292656,0,3.524363973,8,0.1785714286,-1.1893883911,0.5,34,0,0,2.25,7,8,1,-0.4513157895,4,1.4606756712,3.25,3.5,1.1428571429,0.625,3.5632048175,0,249.428571429,43,0.2695398383,20.8621212121,392,3.2950178842,-0.2285714286,4,0.614385374,17,2,2,15,11,y2010,8,1.0690449677,7.5136363636,24,116.25,2,178,3.975,2,1.6420805618,4,39.2,0,0.4278947355,0,1,0,4,0,0,0.7916666667,2.6077651515,0.3145336871,0,1,27.75,178,0,1.875,0,27,1.4374983602,0,107.5,2.6964285714,3.7641187443,8,5.5,4.5,None,159.346881273,4,73.0165098747,1.034376266,10,15.7933078052,11,5.5454545455,0,1.125,-0.4040610178,5331.41071429,13.3535984848,1.25,0,106.828787879,4,17.0113636364,0,0,1,860,None,0.9713105307,0,-0.6901451691,1.0063039383,4,1.6420805618,13.8204081791,9,5,5,44,3,1.5811388301,10.8571428571,1.5527063248,25391.4285714,1.75,17.5,0,14,6.4583333333,7,191.003682236
0,0,0,4,None,0,0,0,0,0,0,0,17,None,4,None,4,0,0,4,0,0,0,0,TheFawkes,0,4,4,0,None,0,None,0,None,0,1.25,0,1.25,6.5,17,None,0,0,4,4,None,None,None,0,0,None,0,0,4,1,1,0,4,0,0,4,1.25,0,0,26,1,0,0,None,26,0,0,0,0,1,0,None,0,0,0,0,0,0,4,26,0,0,0,4,0,1,0,17,4,1,0,1,0,17,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,0,0,None,0,4,0,1.25,None,0,0,None,0,26,0,4,4,4,y2013,0,0,0,26,26,None,17,1.25,1,0,0,6.5,0,0,0,1.25,0,17,0,0,0,1.25,0,0,None,4,None,None,4,0,0,0,0,26,0,0,1,4,4,None,0,0,0,0,0,0,None,None,0,0,0,0,6.5,0,0,6.5,4,6.5,0,None,None,26,None,0,0,0,0,0,0,0,4,None,4,4,None,0,0,0,0,6.5,4,None,17,6.5,None,0
0,0,0,4,None,0,0,0,0,0,17,0,100,None,7,None,13,0,0,4,0,0,0,0,AgentKF,0,4,7,0,None,0,None,0,None,0,5,0,5,30,100,None,0,0,67,4,None,None,None,0,0,None,0.3846153846,17,13,1,1,0,13,0,0,7,5,0,0,390,1,17,17,None,390,0,0,0,0,1,0,None,0,0.3846153846,0,0,17,0,4,390,17,0,0.3846153846,67,0,1,0,100,7,1,0,1,0,100,1,0,0,7,None,0,0,7,1,0,0,None,0,0,0,0,0.3846153846,0,None,0,67,0,5,None,0,0,None,0,390,0,13,4,13,y2013,1,0,0.3846153846,390,390,None,100,5,1,0,0,30,0,0,0,5,0,100,0,0,0.3846153846,5,0,0,None,67,None,None,4,0,17,0,0,390,0,0,1,13,7,None,0,0,0,0,0,0,None,None,0,0.3846153846,0,0,30,0,0,30,13,30,0,None,None,390,None,0,0,0,0,0,0,0,67,None,67,13,None,0,0,0,0,30,67,None,100,30,None,0
0,0,0,4,None,0,0,0,0,0,0,0,11,None,4,None,4,0,0,4,0,0,0,0,InoxAgent,0,4,4,0,None,0,None,0,None,0,1,0,1,5,11,None,0,0,4,4,None,None,None,0,0,None,0,0,4,1,1,0,4,0,0,4,1,0,0,20,1,0,0,None,20,0,0,0,0,1,0,None,0,0,0,0,0,0,4,20,0,0,0,4,0,1,0,11,4,1,0,1,0,11,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,0,0,None,0,4,0,1,None,0,0,None,0,20,0,4,4,4,y2013,0,0,0,20,20,None,11,1,1,0,0,5,0,0,0,1,0,11,0,0,0,1,0,0,None,4,None,None,4,0,0,0,0,20,0,0,1,4,4,None,0,0,0,0,0,0,None,None,0,0,0,0,5,0,0,5,4,5,0,None,None,20,None,0,0,0,0,0,0,0,4,None,4,4,None,0,0,0,0,5,4,None,11,5,None,0
2.0896917398,0.7502160526,1.4463955905,3,1,1.5,0,12,3.025945946,26.036036036,3,1.4228462017,2420,82,2,2,9,2.9693209682,0,1,32.4129751177,5.3022072032,3.3214414414,1.8224822198,MetaAgent,1.9870753555,10,1,2.069969897,0,2.5582765354,3,25.4707610441,2.5,6.0047128638,1,3.9484684685,1.6666666667,3.0833333333,33,1,15.5902702703,2.4296614289,1665,2,16,1,33.4166666667,5.8776588296,8.2026101081,22,0,6,2,48,0.64,6.6357445931,482,0.3333333333,1.12,4,7.5454545455,6,29,673,0.04,0,1,1,1,2.3536920772,0,2.0632075845,215,1,0.3866666667,0,36.0565765766,3,94,4.4072242239,4.7466666667,84,1,7072,26,0.7285676433,1.0341568617,4.5,0,4,2.8666666667,32.2666666667,4.76,0,2.0214386807,0,5.9686825609,5,0.0169369369,4.0677900144,0.5308108108,357,0,0,2,20,75,1,0.9279541893,6,2.4081090042,4,7.1818181818,0.7387387387,0.5277777778,5.1025519141,2,612.378378378,118,0.5628241256,165.522693973,486,5.5292180507,5.802035425,6,1.4677525172,9.5,11,1,174,24,y2013,63,0.8594991208,77.5617646243,31,90.5,2,229,2.775,1,1.7395246322,11,47.0909090909,0,4.4542188895,0,1,5.6503903885,1,0,0,0.9,2.206969253,0.39219985,0,1,26.5,146,0,2.32,0,356,2.5852740728,0,94.2933333333,2.9502702703,2.0244913136,75,6.4266666667,6,3,152.226518034,25,48.9407621334,0.7942828791,24,24.7462800917,18,5,0,1.3666666667,1.7562959378,2395.1981982,10.413009324,1.2533333333,0,780.975699301,5,13,0,0,1,7072,3,1.771559962,0,4.6231895572,1.2560020647,8,1.7176350807,9.969894137,13,5,1,482,2,3.9484516295,30.5722522523,2.1314176962,23172.9127928,1,22.2,0,14,7.3333333333,12,99.3987891022
0,0.1885618083,0,4,None,0.75,2.5,2,0.5,12.5,7,3.0641293851,120,55,4.5,None,12,0,0,1,0,0,2,1.4142135624,TMFAgent,0.7071067812,5,3,0,None,0,None,0,1,7.0710678119,2.75,0.5,3.8333333333,12.4666666667,86,None,18,0,63,3,5,None,34.8666666667,0,0,12,0.7333333333,9.5,6,2,1,0,18,0,0.5,6,6,0,2,523,0.75,2,4.5,None,15,0,0,0,5,1,1,None,50,1,1,0,7,1,2,538,12,0,0.8666666667,19.75,1.25,1,2.5,60,6,1,0,1,0,34,0.5,0,0,12,None,0,0.75,9,2,0.5,0,1,0,3.75,0,0,0.8,3.5355339059,2,1104.5,55,0.0355555556,7.6666666667,523,8.4852813742,0,1,0,142,0,3,6,15,y2013,2,0,1.7333333333,269,396,1,112,4.9166666667,1,0.7071067812,1,34.8666666667,1.5,0,0,1.6666666667,0,8,0,0.5,0.8666666667,3.8333333333,0,0.5,1,43.25,112,0,3,0,14,0,0,269,8,9.3888888889,2,9,7.5,None,359.210244843,0,73.5391052434,0,5,33.2340187158,15,6,0.25,0.9333333333,0,5408,19.9333333333,0.5,0,39.8666666667,9,27.4,0.25,None,None,538,None,0,1,0,0,1,2.8284271248,21.1189225314,31.5,5,8,18,0,4.2426406871,72,0,129032,5,31.5,None,60,19.9333333333,9,446.008888889
0,0,0,5,None,0,0,0,0,0,11,0,70,None,8,None,11,0,0,5,0,0,0,0,SlavaAgent,0,5,8,0,None,0,None,0,None,0,4.1818181818,0,4.1818181818,24.7272727273,70,None,0,0,23,5,None,None,None,0,0,None,0.1818181818,11,11,1,1,0,11,0,0,8,4.1818181818,0,0,272,1,11,11,None,272,0,0,0,0,1,0,None,0,0.1818181818,0,0,11,0,5,272,11,0,0.1818181818,23,0,1,0,70,8,1,0,1,0,70,1,0,0,8,None,0,0,8,1,0,0,None,0,0,0,0,0.1818181818,0,None,0,23,0,4.1818181818,None,0,0,None,0,272,0,11,5,11,y2013,1,0,0.1818181818,272,272,None,70,4.1818181818,1,0,0,24.7272727273,0,0,0,4.1818181818,0,70,0,0,0.1818181818,4.1818181818,0,0,None,23,None,None,5,0,11,0,0,272,0,0,1,11,8,None,0,0,0,0,0,0,None,None,0,0.1818181818,0,0,24.7272727273,0,0,24.7272727273,11,24.7272727273,0,None,None,272,None,0,0,0,0,0,0,0,23,None,23,11,None,0,0,0,0,24.7272727273,23,None,70,24.7272727273,None,0
0,0.163178488,0,4.75,None,0.75,3,4,0.5,18,13,1.4686063917,78,61,4.25,None,11.25,0,0,1,0,0,8,2.8284271248,GAgent,0.7071067812,6,3,0,None,0,None,0,1,9.8994949366,1.5192307692,0.5,2.0384615385,8.2788461539,54.5,None,12.5,0,92,3.5,6,None,16.6153846154,0,0,20,0.7692307692,16.5,7.75,1,0.5,0,19,0,0.5,5.5,3.0769230769,0,4,216,0.75,6,9.5,None,33,0,0,0,6,0.5,2,None,98,1,1,0,13,1,2.25,249,20,0.7071067812,0.8846153846,38.5,1.5,1,3,39,5.5,0.25,0,0,0,23.5,0.5,0,0.5,11,None,0,0.75,8,2,0.5,0,1,0,4.5,0,0,0.8269230769,4.2426406871,4,450,61,0.0266272189,4.0769230769,216,4.9497474683,0,1,0,78.75,0,6,7,13,y2013,2,0,1.7692307692,124.5,170.25,1,70,2.5576923077,0.75,0.7071067812,1,16.6153846154,3,0,0,1,0,8,0,0.5,0.8846153846,2.0384615385,0,1,None,53.5,70,0,3.5,0,26,0,0,124.5,12.5,2.1568047337,2,9.5,6.75,None,129.400540957,0,43.8406204336,0,6,21.2132034356,13,3.0769230769,0.25,0.9423076923,0,1922,11.0576923077,0.5,0,22.1153846154,9.5,13.8365384615,0.25,None,None,249,None,0,2,0,0,1,3.5355339059,7.859763837,46,6,31,19,0,3.5355339059,24.5,0,16744.5,5.5,46,None,39,11.0576923077,8,61.775887574
0.8961469565,0.6591090736,2.3421318087,3,2,1,0,3,0.8497536946,3.7610837438,5,2.4444963438,1438,88,2,30,11,3.753641311,0,1,22.9509297245,-0.4321099761,0.3374384236,0.580894503,MetaAgent,1.2515999613,4,1,1.1438090582,0,1.8994555482,46,6.8284077328,2,5.4336571977,1.7272727273,1.5665024631,3,7.25,72,1,11.8300492611,1.6846445944,819,2,6,3,46,-0.6006251336,3.7476264226,18,0.1818181818,8,3,22,0.7586206897,1.1009511447,211,0.275862069,0.724137931,4,12.3333333333,3,4,467,0.09,0,2,0,1,3.4666675528,0,6.8971264215,36,1,0.1379310345,2,29.5246305419,2.5,27,2.7457197897,5.8965517241,21,1,4134,21,0.6355634403,1.0768428411,8,0,2,1.2413793103,49.5862068966,4.4827586207,0,1.8358903537,0,1.7960627676,14,0.0332512315,1.0856008636,0.4039408867,130,0,0,1,16,29,1,2.0198453338,4,0.873772969,2,4.3333333333,0.5640394089,0.5625,1.9393513719,1,830.475369458,125,0.434424771,92.7853257853,391,5.8730410213,-0.5047209384,2,1.74692292,29,3,1,55,26,y2012,24,0.7510255714,31.2284423909,83,231,2,175,3.9285714286,1,0.9218208582,5,77,0,5.4025151677,0,1,4.6995228791,1,0,0,1,3.1994939926,-0.8184668887,0,1,33,122,0,1.8965517241,0,171,0.9334185612,0,142.551724138,0.9532019704,5.9755623747,29,7.275862069,5,1,140.417638851,8,42.3349882665,0.5988355672,6,28.8179695582,16,9,0,1.4285714286,0.2387826423,1792.25123153,18.9931911958,0.9310344828,0,550.802544678,5,27.6666666667,0,0,1,4134,1,1.8294001541,0,-0.4596168657,1.2304796505,3,0.9763206289,15.8434415806,21,4,1,211,2,3.4394838655,34.4926108374,0.713713376,19717.1133005,1,28.2413793103,0,47,15.3333333333,11,251.014641119
0,0,0,4,None,0,0,0,0,0,0,0,18,None,4,None,4,0,0,4,0,0,0,0,TheNegotiatorReloaded,0,4,4,0,None,0,None,0,None,0,1.5,0,1.5,6.75,18,None,0,0,4,4,None,None,None,0,0,None,0,0,4,1,1,0,4,0,0,4,1.5,0,0,27,1,0,0,None,27,0,0,0,0,1,0,None,0,0,0,0,0,0,4,27,0,0,0,4,0,1,0,18,4,1,0,1,0,18,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,0,0,None,0,4,0,1.5,None,0,0,None,0,27,0,4,4,4,y2012,0,0,0,27,27,None,18,1.5,1,0,0,6.75,0,0,0,1.5,0,18,0,0,0,1.5,0,0,None,4,None,None,4,0,0,0,0,27,0,0,1,4,4,None,0,0,0,0,0,0,None,None,0,0,0,0,6.75,0,0,6.75,4,6.75,0,None,None,27,None,0,0,0,0,0,0,0,4,None,4,4,None,0,0,0,0,6.75,4,None,18,6.75,None,0
