,Current_group_location,analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_noc_kurtosis,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,cccc_IF4,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_total_modules_with_defined_methods,analizo_npm_quantile_lower,analizo_rfc_mode,cccc_McCabes_cyclomatic_complexity_per_line_of_comment,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,cccc_rejected_lines_of_code,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,cccc_lines_of_comment,analizo_accm_quantile_median,analizo_anpm_sum,analizo_change_cost,analizo_accm_mode,analizo_npm_variance,cccc_McCabes_cyclomatic_complexity,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_total_cof,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_anpm_quantile_median,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_quantile_upper,analizo_npa_quantile_median,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,is_source,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,cccc_IF4_visible_per_module,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_amloc_quantile_lower,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_dit_standard_deviation,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_rfc_quantile_ninety_five,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_sum,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,cccc_lines_of_code_per_line_of_comment,analizo_nom_standard_deviation,cccc_McCabes_cyclomatic_complexity_per_module,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_anpm_kurtosis,analizo_noc_standard_deviation,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,cccc_lines_of_code_per_module,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,cccc_lines_of_code,analizo_npm_quantile_upper,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_nom_quantile_upper,analizo_acc_quantile_ninety_five,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,cccc_number_of_modules,analizo_total_modules_with_defined_attributes,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,cccc_IF4_visible,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_dit_kurtosis,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,cccc_lines_of_comment_per_module,analizo_noc_sum,analizo_mmloc_standard_deviation,cccc_IF4_per_module,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_loc_standard_deviation,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_noa_quantile_min,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/anac/processed//y2017/gin,,0,0,0,0,2,None,0,0,0,0,0,0,5,0,69,1,4,None,0.714,0,0,0,/home/se-metrics/root/anac/processed//y2017/gin,2,0,0,0,0,2,4,0,None,0,None,0,None,0,4.2,0,21,4.2,0.5,1.00,None,0,15,0,30,2,None,None,None,0,0,1,None,0.5,5,0.5,10,1,1,0,10,0,0,4,4.2,0,0,195,69,0,5,None,195,0,True,0,0,0,1,0.000,0,None,0,0.5,0,5,0,2,0,5,0.5,30,0,1,19.5,0,69,4,1,0,1,0,69,0,0,0,4,None,0,0,4,None,0,0,0,0,0,0,0,0.5,0,None,0,30,0,4.2,None,2.952,0,2.500,None,0,195,0,10,2,10,0,0,195,195,None,69,4.2,10.333,1,0,62,4,19.5,0,10,None,0,4.2,0,69,0,0,6,1,0,None,30,0,None,None,2,0,5,0,0,0,0,0,1,10,4.2,195,None,3.500,0,0,0.000,0,0,0,None,None,0,0.5,0,0,19.5,0,0,0,19.5,10,19.5,Java,0,0,None,None,195,None,0,5,0,0,0,0,195,0,30,None,30,10,None,0,0,0,0,19.5,30,None,69,19.5,None,0
/home/se-metrics/root/anac/processed//y2017/agentkn,,1.12933811497,0.290712725709,0,0.406109244985,2.75,4,1.5,2,27,0,1.58333333333,6.33333333333,10,1.29239898595,147,4,3.5,None,0.896,1.10161929896,-0.778640754563,0,/home/se-metrics/root/anac/processed//y2017/agentkn,2,0,-2.88839922343,0,1.25830573921,5,2,0,1,1.12933811497,None,28,1.4,4.89897948557,2.09791666667,1.58333333333,48,2.9,4.41666666667,0.56,None,88,43,1.12933811497,173,2,6,5,26.6,4,2.2271468144,0.416666666667,16,0.8,11.5,1.10833333333,5,1,0.25,1.3254086772,44,0,1.25,4,4.6,0,0,266,41.75,0,8.5,10,71,3.81404958678,True,0,-2.86215628113,10,0,2.077,0,None,24,1.4,0,10,5,2,0,16,1.10416666667,26.75,1.5,1,12.6395833333,2.5,36.75,8,0,0.611090660608,0,2.2271468144,27,0.5,1.5,0.25,32,0,0,1.5,22,75,1,2.45895089133,5,0.519454890035,3,0,0,0.8875,2.51661147842,0,594.916666667,75,0.0845138888889,12.1916666667,266,6.771,8.9814623902,3.308,3,1.93818833051,81.5,0,5,11,24,-4.66778431276,0,138,209.75,1,56,3.85,25.000,0.25,1.25830573921,325,8.5,26.6,0,13.5,3,0,1.79166666667,0,27,0,1,13,4,0,0,55.5,27,56,0,2.75,0,40,1.37733561097,0,4,2.25,1.67029513889,4,11,3.04791666667,613,None,3.692,0,13.6717470232,2.077,-0.036131791235,6,24.3909136087,24,4.6,0.75,1.325,2,186.916666667,16.4395833333,1.25,92.3052002869,0,65.7583333333,7.5,19.4,Java,3,0.75,2,2,613,27,0.768836572468,4,2.2271468144,1.6231780264,3,1.5,153.25,7.75662015636,39,5,20,44,0,9.38083151965,80.6666666667,2,8520.25,7.95833333333,43.25,1,32,15.6,22,60.16515625
/home/se-metrics/root/anac/processed//y2017/mamenchis,,0,0.61380796978,0,0,2.75,None,0.75,1.5,0,0,0.5,4.5,29.5,2.20479822745,250,2,6.25,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/mamenchis,2,0,0,0,0.707106781187,3,4,0,None,0,None,0,1.55555555556,31.8198051534,4.21701388889,0.5,4,4.99652777778,2.24305555556,0.75,None,40.5,0,0,288,2.5,3,None,28.6111111111,0,0,0.5,52,0.6875,40.75,1.12152777778,21,1,0.5,0,52,0,0.5,8.5,6.55555555556,0,0,1030,160.5,0,18.25,None,294,0,True,0,0,3,0.5,0.000,0,None,1012.5,1.55555555556,0,29.5,1,2.25,0,52,1.12152777778,97,0.75,1,20.9340277778,1.5,125,8.5,0.25,0,0,0,89.5,0.707106781187,0,0.5,17,0,0,0.75,13,238,0.5,0,1,0,2.25,0,0,0.904513888889,2.12132034356,0,17672,238,0.376760223765,9.99305555556,1030,------,14.1421356237,0.000,1,0,478,0,16,5,36,0,0,662,846,1,196,5.77604166667,2.667,0.75,0.707106781187,16,10.75,28.6111111111,0,31,1,0,3.4375,0,54,0,0.5,6,2,0,None,191,0,196,0,2.5,0,59,0,0,0,0.5,4.86113522377,2,26,4.99652777778,1324,None,0.667,0,100.409162928,0.000,0,3,132.936074863,36,6.55555555556,0.25,1.33854166667,0,10082,23.4930555556,0.5,520.430590953,0,46.9861111111,26,26.0520833333,Java,1,0.25,None,None,1324,None,0,7,0,0,1,0.707106781187,662,7.23802357965,144,3,50,52,0,6.36396103068,200,0,270848,18.375,144,None,125,23.4930555556,13,52.3889853395
/home/se-metrics/root/anac/processed//y2017/parsagent3,,0,0.42798568335,0,0,2.75,None,0.75,3,0,0,2,18,19.5,3.68439849145,236,2,7.75,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/parsagent3,2,0,0,0,0.707106781187,3,4,0,None,0,None,0,1.10526315789,24.7487373415,2.30263157895,0.5,0,3.60526315789,1.60526315789,1.00,None,112.5,0,0,114,2.5,6,None,32.0526315789,0,0,0.5,37,0.5,28.25,0.802631578947,7.75,1,0.5,0,23,0,1,11.5,6.21052631579,0,0,609,175.5,0,10.75,None,12,0,True,0,0,6,0.5,0.000,0,None,612.5,1.10526315789,0,19.5,2,2.25,0,37,0.802631578947,32.5,1.5,1,10.2631578947,3,118,11.5,0.25,0,0,0,60.5,0.707106781187,0,0.5,23,0,0,1.5,19,106,0.5,0,1,0,4.5,0,0,0.651315789474,4.24264068712,0,4802,106,0.183171745152,7.21052631579,609,------,10.6066017178,0.000,2,0,161.25,0,4,5,19,0,0,310.5,459.75,1,233,4.90789473684,1.833,0.75,1.41421356237,11,15.25,32.0526315789,0,15.25,1,0,1,0,3,0,1,6,2,0,None,81.5,0,233,0,2.5,0,39,0,0,0,0.5,13.5747922438,2,11.5,3.60526315789,621,None,0.000,0,162.634559673,0.000,0,6,69.2964645563,19,6.21052631579,0.25,0.953947368421,0,26450,17.5263157895,0.5,422.142748368,0,35.0526315789,11.5,24.7894736842,Java,1,0.5,None,None,621,None,0,2,0,0,2,0.707106781187,310.5,20.5433128008,57,3,8,23,0,10.6066017178,112.5,0,178204.5,3,57,None,118,17.5263157895,19,422.027700831
/home/se-metrics/root/anac/processed//y2017/limitator,,0,0.353553390593,0,0,2.5,None,0,0,0,0,0,0,8,2.12132034356,86,2,3,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/limitator,1,0,0,0,0,3,2,0,0,0,None,0,1,4.24264068712,1.75,0,0,2.5,1.5,1.00,None,8,0,0,27,2,0,None,29.75,0,0,0,11,0.5,9.5,0.75,3.5,1,0.5,0,10,0,0,4,4,0,0,238,62.5,0,6.5,None,7,0,True,0,0,0,0.5,0.000,0,None,18,1,0,8,0,1.5,0,11,0.75,8.75,0,1,10.0625,0,43,4,0.25,0,0,0,23.5,0.707106781187,0,0.5,8,0,0,0,6,23,0,0,0,0,0,0,0,0.625,0,0,180.5,23,0.125,5,238,------,4.24264068712,0.000,0,0,64.75,0,2,4,8,0,0,122.5,180.25,1,82,3.25,1.500,0.75,0,3,5,29.75,0,6.5,0,0,1,0,4,0,0,2,2,0,None,18.25,0,82,0,2,0,16,0,0,0,2,4.5,2,5,2.5,245,None,0.000,0,55.1543289326,0.000,0,0,13.4350288425,8,4,0,0.875,0,3042,16.625,0,163.341666454,0,33.25,5,23.1875,Java,0,0,0,None,245,None,0,5,0,0,0,1.41421356237,122.5,18.5615530061,13.5,3,4,10,0,2.82842712475,18,0,26680.5,3.5,13.5,0,43,16.625,6,344.53125
/home/se-metrics/root/anac/processed//y2017/madagent,,0,0.120441264927,0,0,2.5,None,0.75,2.5,0,0,0.5,0.5,15,0.458453847143,76,2,5.5,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/madagent,1,0,0,0,0.707106781187,3,5,0,None,0,None,0,0.785714285714,8.48528137424,2.59065934066,0.5,16,2.75274725275,1.4010989011,0.75,None,2,0,0,130,2,3,None,18.0769230769,0,0,0.5,21,0.615384615385,18,0.700549450549,13.25,1,0.5,0,27,0,1.5,6,3.07692307692,0,0,235,43,0,12,None,189,0,True,0,0,5,0.5,0.000,0,None,72,0.785714285714,0,15,3,1.5,0,21,0.700549450549,61.5,2.25,1,14.6442307692,2.5,38,6,0.25,0,0,0,33,0.707106781187,0,0.5,12,0,2,1.75,7,72,0.5,0,1,0,2.75,0,0,0.657967032967,0.707106781187,0,98,72,0.0145060982973,5.50549450549,235,2.500,0.707106781187,0.000,2,0,200.5,0,13,4,14,0,0,212,223.5,1,48,2.91483516484,3.077,0.75,0.707106781187,40,6.5,18.0769230769,0,13.75,1,0,2.42857142857,0,28,0,1.5,13,2,0,None,68.5,0,48,0,2,1,30,0,0,0,2,0.21017992996,2,13.5,2.75274725275,424,None,1.231,0,14.1421356237,0.000,0,3,9.89949493661,14,3.07692307692,0.25,0.743131868132,0,200,15.7884615385,0.5,32.5269119346,0,31.5769230769,13.5,16.9326923077,Java,1,1.25,None,None,424,None,0,9,0,0,2,1.41421356237,212,3.23637334466,65,3,58,27,0,1.41421356237,0.5,0,1058,13.5,65,None,38,15.7884615385,7,10.474112426
/home/se-metrics/root/anac/processed//y2017/tangxun,,0,0,0,0,2,None,0,0,0,0,0,0,21,0,59,1,4,None,0.594,0,0,0,/home/se-metrics/root/anac/processed//y2017/tangxun,2,0,0,0,0,2,4,0,None,0,None,10,None,0,4.5,0,32,4.5,1,1.00,None,0,19,0,26,2,None,None,None,0,0,1,None,1,21,1,4,1,1,0,4,0,0,4,4.5,0,0,113,59,0,21,None,113,0,True,0,0,0,1,0.000,0,None,0,1,0,21,0,2,0,21,1,26,0,1,28.25,0,59,4,1,0,1,0,59,0,0,0,4,None,0,0,4,None,0,0,0,0,0,0,0,1,0,None,0,26,0,4.5,None,3.187,0,2.714,None,0,113,0,4,2,4,0,0,113,113,None,59,4.5,14.571,1,0,102,4,28.25,0,4,None,0,4.5,0,59,0,0,7,1,0,None,26,0,None,None,2,0,21,0,0,0,0,0,1,4,4.5,113,None,4.571,0,0,0.000,0,0,0,None,None,0,1,0,0,28.25,0,0,0,28.25,4,28.25,Java,0,0,None,None,113,None,0,21,0,0,0,0,113,0,26,None,26,4,None,0,0,0,0,28.25,26,None,59,28.25,None,0
/home/se-metrics/root/anac/processed//y2017/mosateam,,0,0.604828836051,0,0,2.75,None,0.75,1.5,0,0,0.5,4.5,29.5,2.29683434818,271,2,6.25,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/mosateam,2,0,0,0,0.707106781187,3,4,0,None,0,None,0,1.54285714286,31.8198051534,4.24955357143,0.5,7,5.06160714286,2.23035714286,1.00,None,40.5,0,0,285,2.5,3,None,29.2571428571,0,0,0.5,52,0.6875,40.75,1.11517857143,20.75,1,0.5,0,51,0,0.5,8.5,6.68571428571,0,0,1024,172.75,0,18.25,None,328,0,True,0,0,3,0.5,0.000,0,None,1012.5,1.54285714286,0,29.5,1,2.25,0,52,1.11517857143,96.25,0.75,1,22.6892857143,1.5,135.5,8.5,0.25,0,0,0,98.25,0.707106781187,0,0.5,17,0,0,0.75,13,235,0.5,0,1,0,2.25,0,0,0.901339285714,2.12132034356,0,17112.5,235,0.365817920918,10.1232142857,1024,------,13.4350288425,0.000,1,0,502,0,16,5,35,0,0,676,850,1,210,5.87366071429,3.500,0.75,0.707106781187,14,10.75,29.2571428571,0,30.25,1,0,3.4375,0,61,0,0.5,4,2,0,None,188.75,0,210,0,2.5,0,59,0,0,0,0.5,5.27544802296,2,25.5,5.06160714286,1352,None,1.750,0,105.358910397,0.000,0,3,130.81475452,35,6.68571428571,0.25,1.32901785714,0,11100.5,24.8785714286,0.5,492.146319706,0,49.7571428571,25.5,27.0678571429,Java,1,0.25,None,None,1352,None,0,7,0,0,1,0.707106781187,676,6.19223509811,142.5,3,50,51,0,6.36396103068,180.5,0,242208,20.5,142.5,None,135.5,24.8785714286,13,38.3437755102
/home/se-metrics/root/anac/processed//y2017/agentf,,1.29323381633,0.520738165752,0,-0.511919306682,2,None,1,1,27,0,1.2,5.7,11,1.66009352914,202,5,2,None,0.434,-1.94080874188,2.69750106778,0,/home/se-metrics/root/anac/processed//y2017/agentf,1,0,-1.92295961585,0,1.64316767252,4,1,0.351517799531,1,1.73558176658,None,3,2,8.50294066779,2.12820512821,2.7,76,4.85714285714,6.5547008547,0.56,None,174.7,33,2.04283134219,286,1,6,None,29.4,2.66435986159,3.25102880658,0.3,24,0.74358974359,11,1.11111111111,7,2,0.4,-2.95831963267,66,0,1.2,6,5.5,0,0,361,61,0,11,11,19,4.27350312532,True,0,-3.16759760111,9,0,2.700,0,None,72.3,2,0,11.4,6,1,0,24,1.31094017094,45,1,1,10,1.8,40.4,9.8,0,0.170284479156,0,4.42289935365,20,0.547722557505,2.06602273836,0.3,49,0,0,1,33,138,1,4.04223804468,6,0.171587389227,1,0,0,1,2.38746727726,0,2463.7,138,0.271168237271,19.5964590965,361,3.184,14.8391374412,3.300,3,2.03080704033,90,0,1,9,39,-1.83087270359,0,164,294,1,64,5,24.200,1,1.09544511501,242,7,29.4,0,10,4,0,2.11111111111,0,19,0,1,10,4,0,0,55,27,64,0,1.8,0,57,0.148711261766,0,-3.33333333333,1.7,2.75591052551,5,13.2,3.91929181929,928,None,7.600,0,21.5708136147,2.700,0.488034787517,6,49.6356726559,39,5.5,0,1.7,0.60858061945,465.3,18.216996337,1.2,141.312773662,0,91.084981685,9,23.4285714286,Java,4,1,1,1,928,None,1.21328274085,0,2.91666666667,1.91432304796,3,1.30384048104,185.6,8.66954889697,46,4,2,66,0,13.2174127574,220.2,1.71439232801,19969.3,9.25641025641,57.2,0,38,19,33,75.161078077
/home/se-metrics/root/anac/processed//y2017/rubick,,0,0,0,0,2,None,0,0,0,0,0,0,19,0,54,1,9,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/rubick,2,0,0,0,0,2,9,0,None,0,None,0,None,0,5.0625,0,0,5.0625,0.8125,1.00,None,0,0,0,75,2,None,None,None,0,0,1,None,0.8125,19,0.8125,16,1,1,0,16,0,0,9,5.0625,0,0,419,54,0,19,None,419,0,True,0,0,0,1,0.000,0,None,0,0.8125,0,19,0,2,0,19,0.8125,75,0,1,26.1875,0,54,9,1,0,1,0,54,0,0,0,9,None,0,0,9,None,0,0,0,0,0,0,0,0.8125,0,None,0,75,0,5.0625,None,------,0,0.000,None,0,419,0,16,2,16,0,0,419,419,None,54,5.0625,0.750,1,0,3,9,26.1875,0,16,None,0,5.0625,0,54,0,0,4,1,0,None,75,0,None,None,2,0,19,0,0,0,0,0,1,16,5.0625,419,None,0.000,0,0,0.000,0,0,0,None,None,0,0.8125,0,0,26.1875,0,0,0,26.1875,16,26.1875,Java,0,0,None,None,419,None,0,19,0,0,0,0,419,0,75,None,75,16,None,0,0,0,0,26.1875,75,None,54,26.1875,None,0
/home/se-metrics/root/anac/processed//y2017/parscat2,,0,0,0,0,3,None,0,0,0,0,0,0,10,0,88,1,7,None,3.944,0,0,0,/home/se-metrics/root/anac/processed//y2017/parscat2,3,0,0,0,0,3,7,0,None,0,None,19,None,0,6.11111111111,0,18,6.11111111111,0.888888888889,1.00,None,0,71,0,33,3,None,None,None,0,0,1,None,0.888888888889,10,0.888888888889,9,1,1,0,9,0,0,7,6.11111111111,0,0,198,88,0,10,None,198,0,True,0,0,0,1,0.000,0,None,0,0.888888888889,0,10,0,3,0,10,0.888888888889,33,0,1,22,0,88,7,1,0,1,0,88,0,0,0,7,None,0,0,7,None,0,0,0,0,0,0,0,0.888888888889,0,None,0,33,0,6.11111111111,None,12.833,0,5.462,None,0,198,0,9,3,9,0,0,198,198,None,88,6.11111111111,17.769,1,0,231,7,22,0,9,None,0,6.11111111111,0,88,0,0,13,1,0,None,33,0,None,None,3,0,10,0,0,0,0,0,1,9,6.11111111111,198,None,1.385,0,0,0.000,0,0,0,None,None,0,0.888888888889,0,0,22,0,0,0,22,9,22,Java,0,0,None,None,198,None,0,10,0,0,0,0,198,0,33,None,33,9,None,0,0,0,0,22,33,None,88,22,None,0
/home/se-metrics/root/anac/processed//y2017/ponpokoagent,,0,0.554338945652,0,0.2499779455,2.5,None,1,1,0,0,0.333333333333,1.33333333333,1.5,1.87127407577,96,4,3.25,None,------,-5.31048596788,-3.25001140695,0,/home/se-metrics/root/anac/processed//y2017/ponpokoagent,2,0,-1.70598290598,0,0.57735026919,4,1,1.59707798293,1,0,None,0,2,3.10912635103,1.1875,0.333333333333,0,2.5,4.75,1.00,None,8.33333333333,0,0,41,2,2,None,20.4,4,-6,0.166666666667,7,0.75,3.25,1,3.5,2,0.5,-3.25460420346,19,0,0.5,4.5,4.8,0,0,102,37.75,0,0.75,None,6,0.912,True,0,-4.41036973622,4,0.5,0.000,0,1,9.66666666667,2,0,2.5,2,2,0,7,1.1875,6,0,1,3.84375,1,24,4.5,0,0.0931756508098,0,-6,8.25,0.57735026919,2.70392390012,0.333333333333,18,0,0,1,8,17,0.5,0.928,2,0.161584894655,2,0,0,0.9375,1.15470053838,0,40.9166666667,17,0.307291666667,10.8,102,------,2.5,0.000,1,0,26.25,0,2,10,8,3.26457914392,0,51,77.25,1,49,4.0125,0.750,1,0.57735026919,3,5.75,20.4,0,5.75,1,0,1,0,3,0,0.5,4,3,0,1,14.75,0,49,0,2.5,0,10,0.318395511839,0,-6,1,3.50166666667,4,4.75,2.7,210,None,0.000,0,21.3072757527,0.000,1.71986803018,2,6.39661368747,8,4.8,0,1.25,0,454,11.19375,0.5,41.8927201313,0,44.775,4.5,18.0375,Java,1,0,2,2,210,None,-0.140412888756,0,-6,0.56,1,1,52.5,8.91698694908,10.5,4,3,19,0,2.88675134595,6.25,2,1755,3,10.25,0,22,10.6875,8,79.51265625
/home/se-metrics/root/anac/processed//y2017/tucagent,,1.2615485641,0.344520979616,5.46875,0.559714622874,2.25,4,2,0.5,28,1,3.41071428571,6.125,5,1.36969887809,288,8,4,None,0.556,-2.06909311692,-0.182119185999,0,/home/se-metrics/root/anac/processed//y2017/tucagent,1,0,0.346323186172,0.214285714286,1.18773493917,5,3,2.42220348831,0,0.96982811248,None,14,1.35714285714,12.2642045925,1.1875,1.41071428571,18,1.65873015873,6.06031746032,0.48,1,5.55357142857,10,0.943594388555,234,1.5,6,4,26.5,2.47142857143,1.8717513219,0.232142857143,38,0.333333333333,7.5,0.707142857143,4,5,0.625,3.98813454689,56,0.5,1.375,5.5,4.14285714286,3,2,319,46,0,2,5,8,-0.3961414791,True,0.25,-1.96164941097,15,1,1.400,0.25,1,150.410714286,1.35714285714,2.33853586673,8.875,11,1,0.462910049886,38,0.75753968254,9.5,0,1,3.85,1.875,36,5.875,0,0.635637709291,0,-0.910572975546,6.5,0.517549169507,6.1401558114,0.267857142857,47,0,0,2.25,10,76,1.5,0.02576,13,1.30661244725,3.5,0,1.14285714286,0.516666666667,2.47487373415,1,738.5,76,0.118694705395,18.2103174603,319,9.056,3.77964473009,0.500,5,0.634463120451,16.75,0,3,16,14,-0.359563404564,1.06904496765,47.5,139.75,1,143,3.625,8.150,1,1.84681192484,163,7.25,26.5,0.25,9.25,4,0,1,1.44016459965,3,0,0.5,20,8,0,1,36.25,28,143,0,2,0,71,1.97573073613,0,-2.24,2,1.87607501665,8,7,2.27628968254,802,None,0.900,4,47.7493455453,1.400,0.528790200232,6,27.1753564834,14,4.14285714286,1,1,-0.64406118872,2280,11.9176587302,1.625,117.022281151,0,95.3412698413,6,23.1142857143,Java,4,0,0,1,802,None,1.17475419606,1,0.821249417505,0.888972440518,5,1.41421356237,100.25,10.4973070159,21,5,5,56,3,2.35660166947,14.2857142857,1.61624407128,13694.2142857,2.66666666667,29.25,1,14,5.94444444444,10,110.193454586
/home/se-metrics/root/anac/processed//y2010/Southampton,,1.53479208489,1.32946393486,0.357768595041,1.74199742844,5,2,2.5,0,51,2,2.82336182336,40.2592592593,2,1.02310853974,628,27,2,16,0.231,1.41390004834,7.20480032602,0,/home/se-metrics/root/anac/processed//y2010/Southampton,1,10.6704,12.4546283719,0.2849002849,1.46759877141,9,0,1.94102299483,0,0.867305947411,9,42,3.33333333333,4.28706395788,1,2.15384615385,156,1.33333333333,45.1234843659,0.15,1,11.9686609687,36,2.31006599228,546,2,18,3,21.25,1.46418988745,-0.190357142857,0.0512820512821,12,0,4,1.16666666667,2.5,26,0.962962962963,8.39674517283,177,0.444444444444,1.14814814815,3,5.10714285714,2,4,775,16.5,0,0,0,1,-0.0749867571572,True,1,3.34905934175,94,1,1.308,0.148148148148,2.77777777778,18.3789173789,5.2,1.37985397588,3.07407407407,31,1,0.533760512684,17,1.6712401617,6.5,0,5,3,3.48148148148,23.2592592593,4.25925925926,0,1.47491600598,0,5.00731617288,3,1.28546553918,3.67627624494,1.65242165242,115,0,0,2,12,110,1,4.57835459574,36,3.45947803945,3,8.25,0.564102564103,0.541666666667,6.34501846012,2,810.717948718,114,1.7674743541,47.3723522854,467,3.179,6.50049307794,0.923,5,1.01572378142,9,4,1,79,28,0.0169189174035,0.751067616199,21,44.5,4,175,2.16666666667,12.718,1,1.68028623257,496,5.5,27.6785714286,0,8.5,4,0,1,3.44723889512,1,0,0,39,17,0,0,17,51,147,0,2.92592592593,0,83,2.94209704272,0,3.37389881094,5.45584045584,1.04675108409,27,6.55555555556,1.75453156613,2105,3,4.000,12,42.1650535146,1.308,0.724902361088,25,28.4731092211,23,3.78260869565,0,2.77777777778,1.83381838951,1777.89173789,7.70404110114,1.33333333333,167.873689119,0,208.009109731,4,9.54166666667,Java,5,0,0,1,2105,3,2.74406070048,0,1.77808653258,2.09006176546,6,2.33577405924,77.962962963,7.11044662875,9,9,1,177,2,3.45957525842,42.2564102564,1.38704892511,28181.5754986,1,20.2222222222,0,8,4,11,50.5584512603
